Virtual User Script started at: 22.05.2020 20:13:02	[MsgId: MMSG-15967]
Action.c(29): t=246ms: 298-byte response headers for "http://localhost:1080/WebTours/" (RelFrameId=1, Internal ID=1)
Action.c(29):     HTTP/1.1 200 OK\r\n
Action.c(29):     Date: Fri, 22 May 2020 17:13:02 GMT\r\n
Action.c(29):     Server: Apache/2.2.21 (Win32)\r\n
Action.c(29):     Last-Modified: Tue, 28 Apr 2020 12:55:54 GMT\r\n
Action.c(29):     ETag: "100000006f417-16e-5a4595a1ef3e1"\r\n
Action.c(29):     Accept-Ranges: bytes\r\n
Action.c(29):     Content-Length: 366\r\n
Action.c(29):     Keep-Alive: timeout=5, max=100\r\n
Action.c(29):     Connection: Keep-Alive\r\n
Action.c(29):     Content-Type: text/html\r\n
Action.c(29):     \r\n
Action.c(29): t=247ms: 366-byte response body for "http://localhost:1080/WebTours/" (RelFrameId=1, Internal ID=1)
Action.c(29):     <HTML>\n
Action.c(29):     <HEAD>\n
Action.c(29):     <title>Web Tours</title>\n
Action.c(29):     <frameset rows = "65,*" border="1" bordercolor="#E0E7F1">\n
Action.c(29):     <frame name="header" src="header.html" scrolling="no" noresize="noresize" marginheight="2"
Action.c(29):      marginwidth="2"/>\n
Action.c(29):     <frame name="body" src="/cgi-bin/welcome.pl?signOff=true" scrolling="auto" noresize="nores
Action.c(29):     ize" marginheight="2" marginwidth="2" />\n
Action.c(29):     </frameset>\n
Action.c(29):     </HEAD>\n
Action.c(29):     </HTML>\n
Action.c(29):     \n
Action.c(29): Detected non-resource "http://localhost:1080/WebTours/header.html" in "http://localhost:1080/WebTours/"  	[MsgId: MMSG-26574]
Action.c(29): Detected non-resource "http://localhost:1080/cgi-bin/welcome.pl?signOff=true" in "http://localhost:1080/WebTours/"  	[MsgId: MMSG-26574]
Action.c(29): t=248ms: 298-byte response headers for "http://localhost:1080/WebTours/header.html" (RelFrameId=1.1, Internal ID=2)
Action.c(29):     HTTP/1.1 200 OK\r\n
Action.c(29):     Date: Fri, 22 May 2020 17:13:02 GMT\r\n
Action.c(29):     Server: Apache/2.2.21 (Win32)\r\n
Action.c(29):     Last-Modified: Tue, 28 Apr 2020 12:55:54 GMT\r\n
Action.c(29):     ETag: "100000006f415-2c6-5a4595a1dbb92"\r\n
Action.c(29):     Accept-Ranges: bytes\r\n
Action.c(29):     Content-Length: 710\r\n
Action.c(29):     Keep-Alive: timeout=5, max=100\r\n
Action.c(29):     Connection: Keep-Alive\r\n
Action.c(29):     Content-Type: text/html\r\n
Action.c(29):     \r\n
Action.c(29): t=249ms: 710-byte response body for "http://localhost:1080/WebTours/header.html" (RelFrameId=1.1, Internal ID=2)
Action.c(29):     <!DOCTYPE html>\n
Action.c(29):     <HTML xmlns="http://www.w3.org/1999/xhtml">\n
Action.c(29):     <HEAD></HEAD>\n
Action.c(29):     <BODY bgcolor="#003366" leftmargin="0" marginheight="0" marginwidth="0" topmargin="0">\n
Action.c(29):     \t\t&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&n
Action.c(29):     bsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; \n
Action.c(29):     \t\t<table width="100%" border="0" cellspacing="0" cellpadding="0">\n
Action.c(29):     \t\t\t<tr>\n
Action.c(29):     \t\t\t\t<td align="left" valign="middle" width="50%"><img src="images/hp_logo.png" alt="" 
Action.c(29):     height="45" width="69" align="absmiddle" border="0"/><img src="images/webtours.png" alt=""
Action.c(29):      height="45" width="130" align="absmiddle" border="0"/></td>\n
Action.c(29):     \t\t\t\t<td align="right"></td>\n
Action.c(29):     \t\t\t\t<td></td>\n
Action.c(29):     \t\t\t</tr>\n
Action.c(29):     \t\t</table>\n
Action.c(29):     \t</BODY>\n
Action.c(29):     </HTML>
Action.c(29): Found resource "http://localhost:1080/WebTours/images/hp_logo.png" in HTML "http://localhost:1080/WebTours/header.html"  	[MsgId: MMSG-26659]
Action.c(29): Found resource "http://localhost:1080/WebTours/images/webtours.png" in HTML "http://localhost:1080/WebTours/header.html"  	[MsgId: MMSG-26659]
Action.c(29): t=251ms: 297-byte response headers for "http://localhost:1080/WebTours/images/hp_logo.png" (RelFrameId=, Internal ID=4)
Action.c(29):     HTTP/1.1 200 OK\r\n
Action.c(29):     Date: Fri, 22 May 2020 17:13:02 GMT\r\n
Action.c(29):     Server: Apache/2.2.21 (Win32)\r\n
Action.c(29):     Last-Modified: Tue, 28 Apr 2020 12:55:55 GMT\r\n
Action.c(29):     ETag: "100000006f42e-259-5a4595a28ae89"\r\n
Action.c(29):     Accept-Ranges: bytes\r\n
Action.c(29):     Content-Length: 601\r\n
Action.c(29):     Keep-Alive: timeout=5, max=99\r\n
Action.c(29):     Connection: Keep-Alive\r\n
Action.c(29):     Content-Type: image/png\r\n
Action.c(29):     \r\n
Action.c(29): t=251ms: 601-byte response body for "http://localhost:1080/WebTours/images/hp_logo.png" (RelFrameId=, Internal ID=4)
Action.c(29): t=251ms: 300-byte response headers for "http://localhost:1080/WebTours/images/webtours.png" (RelFrameId=, Internal ID=5)
Action.c(29):     HTTP/1.1 200 OK\r\n
Action.c(29):     Date: Fri, 22 May 2020 17:13:02 GMT\r\n
Action.c(29):     Server: Apache/2.2.21 (Win32)\r\n
Action.c(29):     Last-Modified: Tue, 28 Apr 2020 12:55:55 GMT\r\n
Action.c(29):     ETag: "100000006f43a-105b-5a4595a2cb90d"\r\n
Action.c(29):     Accept-Ranges: bytes\r\n
Action.c(29):     Content-Length: 4187\r\n
Action.c(29):     Keep-Alive: timeout=5, max=100\r\n
Action.c(29):     Connection: Keep-Alive\r\n
Action.c(29):     Content-Type: image/png\r\n
Action.c(29):     \r\n
Action.c(29): t=252ms: 4187-byte response body for "http://localhost:1080/WebTours/images/webtours.png" (RelFrameId=, Internal ID=5)
Action.c(29): t=304ms: 328-byte response headers for "http://localhost:1080/cgi-bin/welcome.pl?signOff=true" (RelFrameId=1.2, Internal ID=3)
Action.c(29):     HTTP/1.1 200 OK\r\n
Action.c(29):     Date: Fri, 22 May 2020 17:13:02 GMT\r\n
Action.c(29):     Server: Apache/2.2.21 (Win32)\r\n
Action.c(29):     Set-Cookie: MSO=SID&1590167582; path=/\r\n
Action.c(29):     Set-Cookie: MTUserInfo=; path=/; expires=Thu, 21-May-2020 17:13:02 GMT\r\n
Action.c(29):     Keep-Alive: timeout=5, max=100\r\n
Action.c(29):     Connection: Keep-Alive\r\n
Action.c(29):     Transfer-Encoding: chunked\r\n
Action.c(29):     Content-Type: text/html; charset=ISO-8859-1\r\n
Action.c(29):     \r\n
Action.c(29): t=304ms: 5-byte chunked response overhead for "http://localhost:1080/cgi-bin/welcome.pl?signOff=true" (RelFrameId=1.2, Internal ID=3)
Action.c(29):     2ae\r\n
Action.c(29): t=305ms: 2-byte chunked response overhead for "http://localhost:1080/cgi-bin/welcome.pl?signOff=true" (RelFrameId=1.2, Internal ID=3)
Action.c(29):     \r\n
Action.c(29): t=305ms: 686-byte chunked response body for "http://localhost:1080/cgi-bin/welcome.pl?signOff=true" (RelFrameId=1.2, Internal ID=3)
Action.c(29):     <!-- \n
Action.c(29):      A Session ID has been created and loaded into a cookie called MSO.\n
Action.c(29):      Also, the server options have been loaded into the cookie called\n
Action.c(29):      MSO as well.  The server options can be set via the Admin page.\n
Action.c(29):      --->\n
Action.c(29):     \n
Action.c(29):     <html>\n
Action.c(29):     <title>Web Tours</title>\n
Action.c(29):        <!-- Frame Set -->\n
Action.c(29):        <frameset cols="160,*" border="1" frameborder="1">\n
Action.c(29):           <!-- Navigation Frame -->\n
Action.c(29):           <frame src="nav.pl?in=home" name="navbar" marginheight="2" marginwidth="2" \n
Action.c(29):                 noresize="noresize" scrolling="auto"/>\n
Action.c(29):           <!-- Home Frame -->\n
Action.c(29):           <frame src="/WebTours/home.html" name="info" marginheight="2" marginwidth="2" \n
Action.c(29):                 noresize="noresize" scrolling="auto"/>\n
Action.c(29):        </frameset>\n
Action.c(29):     </html>\n
Action.c(29):     \n
Action.c(29):     </body>\n
Action.c(29):     </html>
Action.c(29): Detected non-resource "http://localhost:1080/cgi-bin/nav.pl?in=home" in "http://localhost:1080/cgi-bin/welcome.pl?signOff=true"  	[MsgId: MMSG-26574]
Action.c(29): Detected non-resource "http://localhost:1080/WebTours/home.html" in "http://localhost:1080/cgi-bin/welcome.pl?signOff=true"  	[MsgId: MMSG-26574]
Action.c(29): t=307ms: 5-byte chunked response overhead for "http://localhost:1080/cgi-bin/welcome.pl?signOff=true" (RelFrameId=1.2, Internal ID=3)
Action.c(29):     0\r\n
Action.c(29):     \r\n
Action.c(29): t=308ms: 298-byte response headers for "http://localhost:1080/WebTours/home.html" (RelFrameId=1.2.2, Internal ID=7)
Action.c(29):     HTTP/1.1 200 OK\r\n
Action.c(29):     Date: Fri, 22 May 2020 17:13:02 GMT\r\n
Action.c(29):     Server: Apache/2.2.21 (Win32)\r\n
Action.c(29):     Last-Modified: Tue, 28 Apr 2020 12:55:54 GMT\r\n
Action.c(29):     ETag: "100000006f416-551-5a4595a1e636f"\r\n
Action.c(29):     Accept-Ranges: bytes\r\n
Action.c(29):     Content-Length: 1361\r\n
Action.c(29):     Keep-Alive: timeout=5, max=99\r\n
Action.c(29):     Connection: Keep-Alive\r\n
Action.c(29):     Content-Type: text/html\r\n
Action.c(29):     \r\n
Action.c(29): t=309ms: 1361-byte response body for "http://localhost:1080/WebTours/home.html" (RelFrameId=1.2.2, Internal ID=7)
Action.c(29):     <HTML>\n
Action.c(29):     <HEAD>\n
Action.c(29):     \t<title>Web Tours</title>\n
Action.c(29):     </HEAD>\n
Action.c(29):     <style>\n
Action.c(29):     \tblockquote {font-family: tahoma; font-size : 10pt}\n
Action.c(29):     \tH1 {font-family: tahoma; font-size : 22pt; color: #003366}\n
Action.c(29):     \tsmall {font-family: tahoma; font-size : 8pt}\n
Action.c(29):     \tH3{font-family: tahoma; font-size : 10pt; color: black}\n
Action.c(29):     \tA {FONT-WEIGHT: bold; FONT-SIZE: 10pt; COLOR: black; FONT-FAMILY: Tahoma; TEXT-DECORATIO
Action.c(29):     N: none}\n
Action.c(29):     \tA:hover{ FONT-WEIGHT: bold; FONT-SIZE: 10pt; COLOR: #993333; FONT-FAMILY: Tahoma;TEXT-DE
Action.c(29):     CORATION: underline}\n
Action.c(29):     \tTD {font-family: tahoma; font-size : 10pt; color: black}\n
Action.c(29):     </style>\n
Action.c(29):     <body bgcolor="#e0e7f1">\n
Action.c(29):     <BR/>\n
Action.c(29):     <BR/>\n
Action.c(29):     <BR/>\n
Action.c(29):     <br/>\n
Action.c(29):     <table border="0">\n
Action.c(29):     <tr><td></td></tr>\n
Action.c(29):     <TR><TD></TD></TR>\n
Action.c(29):     <TR><TD>\n
Action.c(29):     <blockquote>\n
Action.c(29):     <H1><b>Web Tours</b></H1>\n
Action.c(29):     Welcome to the Web Tours site.\n
Action.c(29):     <br/>\n
Action.c(29):     To make reservations,please enter your account information to the left.\n
Action.c(29):     <br/>\n
Action.c(29):     If you haven't registered yet, <A href="/cgi-bin/login.pl?username=&amp;password=&amp;getI
Action.c(29):     nfo=true" ><B>sign up now</B></A> to get access to all our resources.\n
Action.c(29):     <br/>\n
Action.c(29):     To configure the server options, use <A href="/cgi-bin/admin.pl" target="body" ><b>adminis
Action.c(29):     tration</b></A> link.\n
Action.c(29):     <br/><br/><br/><br/><br/><br/>\n
Action.c(29):     <br/><small>\n
Action.c(29):     This product uses parts of the SMT Kernel, Copyright (c) 1991-99 <A href="http://www.imati
Action.c(29):     x.com" target="new"><B><small>iMatix Corporation</small></B></A> \n
Action.c(29):     </small>\n
Action.c(29):     </blockquote></TD>\n
Action.c(29):     <TD></TD></TR>\n
Action.c(29):     </table>\n
Action.c(29):     </body>\n
Action.c(29):     </HTML>\n
Action.c(29): t=362ms: 255-byte response headers for "http://localhost:1080/cgi-bin/nav.pl?in=home" (RelFrameId=1.2.1, Internal ID=6)
Action.c(29):     HTTP/1.1 200 OK\r\n
Action.c(29):     Date: Fri, 22 May 2020 17:13:02 GMT\r\n
Action.c(29):     Server: Apache/2.2.21 (Win32)\r\n
Action.c(29):     Expires: Thu, 21 May 2020 17:13:02 GMT\r\n
Action.c(29):     Keep-Alive: timeout=5, max=98\r\n
Action.c(29):     Connection: Keep-Alive\r\n
Action.c(29):     Transfer-Encoding: chunked\r\n
Action.c(29):     Content-Type: text/html; charset=ISO-8859-1\r\n
Action.c(29):     \r\n
Action.c(29): t=363ms: 5-byte chunked response overhead for "http://localhost:1080/cgi-bin/nav.pl?in=home" (RelFrameId=1.2.1, Internal ID=6)
Action.c(29):     5d0\r\n
Action.c(29): t=363ms: 2-byte chunked response overhead for "http://localhost:1080/cgi-bin/nav.pl?in=home" (RelFrameId=1.2.1, Internal ID=6)
Action.c(29):     \r\n
Action.c(29): t=363ms: 1488-byte chunked response body for "http://localhost:1080/cgi-bin/nav.pl?in=home" (RelFrameId=1.2.1, Internal ID=6)
Action.c(29):     <!DOCTYPE html\n
Action.c(29):     \tPUBLIC "-//W3C//DTD XHTML 1.0 Transitional//EN"\n
Action.c(29):     \t "http://www.w3.org/TR/xhtml1/DTD/xhtml1-transitional.dtd">\n
Action.c(29):     <html xmlns="http://www.w3.org/1999/xhtml" lang="en-US" xml:lang="en-US">\n
Action.c(29):     <head>\n
Action.c(29):     <title>Web Tours Navigation Bar</title>\n
Action.c(29):     <meta http-equiv="Content-Type" content="text/html; charset=iso-8859-1" />\n
Action.c(29):     </head>\n
Action.c(29):     <body bgcolor="#E0E7F1">\n
Action.c(29):     <style>\n
Action.c(29):     blockquote {font-family: tahoma; font-size : 10pt}\n
Action.c(29):     H1 {font-family: tahoma; font-size : 22pt; color: #993333}\n
Action.c(29):     H3 {font-family: tahoma; font-size : 10pt; color: black}\n
Action.c(29):     small {font-family: tahoma; font-size : 8pt}\n
Action.c(29):     </style>\n
Action.c(29):     <form method="post" action="/cgi-bin/login.pl" target="body">\n
Action.c(29):     <input type="hidden" name="userSession" value="128810.65872823zzcfzQipcfiDDDDDDQHftpViQff"
Action.c(29):     />\n
Action.c(29):     <table border="0"><tr><td>&nbsp;</td>\n
Action.c(29):     <td>&nbsp;</td></tr>\n
Action.c(29):     <tr><td>&nbsp;</td>\n
Action.c(29):     <td>&nbsp;</td></tr>\n
Action.c(29):     <tr><td>&nbsp;</td>\n
Action.c(29):     <td><small>&nbsp;Username</small></td></tr>\n
Action.c(29):     <tr><td>&nbsp;</td>\n
Action.c(29):     <td><input type="text" name="username" value="" size="14" maxlength="14"/></td></tr>\n
Action.c(29):     <tr><td>&nbsp;</td>\n
Action.c(29):     <td><small>&nbsp;Password</small></td>\n
Action.c(29):     <tr><td>&nbsp;</td>\n
Action.c(29):     <td><input type="password" name="password" value="" size="14" maxlength="14"/></td></tr>\n
Action.c(29):     <tr><td>&nbsp;</td>\n
Action.c(29):     <td>&nbsp;</td></tr>\n
Action.c(29):     <tr><td>&nbsp;</td>\n
Action.c(29):     <td><input type="image" name="login" value="Login" alt="Login" border="1" \n
Action.c(29):     src="/WebTours/images/mer_login.gif"/></td></tr>\n
Action.c(29):     <tr><td>&nbsp;</td><td>&nbsp;</td></tr>\n
Action.c(29):     </table><input type="hidden" name="JSFormSubmit" value="off"/>\n
Action.c(29):     </form>\n
Action.c(29):     \n
Action.c(29):     </body>\n
Action.c(29):     </html>\n
Action.c(29): Notify: Saving Parameter "userSession = 128810.65872823zzcfzQipcfiDDDDDDQHftpViQff".	[MsgId: MMSG-13798]
Action.c(29): Found resource "http://localhost:1080/WebTours/images/mer_login.gif" in HTML "http://localhost:1080/cgi-bin/nav.pl?in=home"  	[MsgId: MMSG-26659]
Action.c(29): t=365ms: 297-byte response headers for "http://localhost:1080/WebTours/images/mer_login.gif" (RelFrameId=, Internal ID=8)
Action.c(29):     HTTP/1.1 200 OK\r\n
Action.c(29):     Date: Fri, 22 May 2020 17:13:02 GMT\r\n
Action.c(29):     Server: Apache/2.2.21 (Win32)\r\n
Action.c(29):     Last-Modified: Tue, 28 Apr 2020 12:55:55 GMT\r\n
Action.c(29):     ETag: "100000006f436-2a7-5a4595a2b5d9c"\r\n
Action.c(29):     Accept-Ranges: bytes\r\n
Action.c(29):     Content-Length: 679\r\n
Action.c(29):     Keep-Alive: timeout=5, max=98\r\n
Action.c(29):     Connection: Keep-Alive\r\n
Action.c(29):     Content-Type: image/gif\r\n
Action.c(29):     \r\n
Action.c(29): t=366ms: 679-byte response body for "http://localhost:1080/WebTours/images/mer_login.gif" (RelFrameId=, Internal ID=8)
Action.c(29): t=366ms: 5-byte chunked response overhead for "http://localhost:1080/cgi-bin/nav.pl?in=home" (RelFrameId=1.2.1, Internal ID=6)
Action.c(29):     0\r\n
Action.c(29):     \r\n
Action.c(29): web_url("WebTours") was successful, 10078 body bytes, 2371 header bytes, 24 chunking overhead bytes  	[MsgId: MMSG-26385]
Action.c(38): Notify: Transaction "transaction_open_link" ended with a "Pass" status (Duration: 0,1226 Wasted Time: 0,0002).	[MsgId: MMSG-16871]
Action.c(40): lr_think_time: 5,00 seconds.	[MsgId: MMSG-15948]
Action.c(42): Notify: Transaction "transaction_login" started.	[MsgId: MMSG-16999]
Action.c(44): web_remove_auto_header("Sec-Fetch-User") started  	[MsgId: MMSG-26355]
Action.c(44): Previous automatically added web header for "Sec-Fetch-User" removed  	[MsgId: MMSG-26587]
Action.c(44): web_remove/revert_auto_header("Sec-Fetch-User") was successful  	[MsgId: MMSG-26392]
Action.c(46): web_add_auto_header("Sec-Fetch-Dest") started  	[MsgId: MMSG-26355]
Action.c(46): web_add_auto_header("Sec-Fetch-Dest") was successful  	[MsgId: MMSG-26392]
Action.c(49): web_remove_auto_header("Upgrade-Insecure-Requests") started  	[MsgId: MMSG-26355]
Action.c(49): Previous automatically added web header for "Upgrade-Insecure-Requests" removed  	[MsgId: MMSG-26587]
Action.c(49): web_remove/revert_auto_header("Upgrade-Insecure-Requests") was successful  	[MsgId: MMSG-26392]
Action.c(51): web_add_header("Origin") started  	[MsgId: MMSG-26355]
Action.c(51): web_add_header("Origin") was successful  	[MsgId: MMSG-26392]
Action.c(54): web_add_auto_header("Sec-Fetch-Site") started  	[MsgId: MMSG-26355]
Action.c(54): web_add_auto_header("Sec-Fetch-Site") was successful  	[MsgId: MMSG-26392]
Action.c(57): web_reg_find started  	[MsgId: MMSG-26355]
Action.c(57): Registering web_reg_find was successful  	[MsgId: MMSG-26390]
Action.c(60): web_submit_data("login.pl") started  	[MsgId: MMSG-26355]
Action.c(60): Notify: Parameter Substitution: parameter "userSession" =  "128810.65872823zzcfzQipcfiDDDDDDQHftpViQff"	[MsgId: MMSG-13992]
Action.c(60): Notify: Next row for parameter login = 1 [table  = login].	[MsgId: MMSG-13876]
Action.c(60): Notify: Parameter Substitution: parameter "login" =  "jojo"	[MsgId: MMSG-13992]
Action.c(60): Notify: Parameter Substitution: parameter "pass" =  "bean"	[MsgId: MMSG-13992]
Action.c(60): t=5423ms: 358-byte response headers for "http://localhost:1080/cgi-bin/login.pl" (RelFrameId=1, Internal ID=9)
Action.c(60):     HTTP/1.1 200 OK\r\n
Action.c(60):     Date: Fri, 22 May 2020 17:13:07 GMT\r\n
Action.c(60):     Server: Apache/2.2.21 (Win32)\r\n
Action.c(60):     Expires: 5s\r\n
Action.c(60):     Set-Cookie: MTUserInfo=firstName&Jojo&address2&&username&jojo&hash&47&lastName&Bean%0A&add
Action.c(60):     ress1&&creditCard&&expDate&%0A; path=/\r\n
Action.c(60):     Keep-Alive: timeout=5, max=97\r\n
Action.c(60):     Connection: Keep-Alive\r\n
Action.c(60):     Transfer-Encoding: chunked\r\n
Action.c(60):     Content-Type: text/html; charset=ISO-8859-1\r\n
Action.c(60):     \r\n
Action.c(60): t=5424ms: 5-byte chunked response overhead for "http://localhost:1080/cgi-bin/login.pl" (RelFrameId=1, Internal ID=9)
Action.c(60):     1e1\r\n
Action.c(60): t=5424ms: 2-byte chunked response overhead for "http://localhost:1080/cgi-bin/login.pl" (RelFrameId=1, Internal ID=9)
Action.c(60):     \r\n
Action.c(60): t=5424ms: 481-byte chunked response body for "http://localhost:1080/cgi-bin/login.pl" (RelFrameId=1, Internal ID=9)
Action.c(60):     <!--\n
Action.c(60):     User password was correct - added a cookie with the user's default\n
Action.c(60):     information.  Set the user up to make reservations...\n
Action.c(60):     \n
Action.c(60):     --->\n
Action.c(60):     \n
Action.c(60):     <html>\n
Action.c(60):     <title>Web Tours</title>\n
Action.c(60):     <frameset cols="160,*" border=1 frameborder=1>\n
Action.c(60):     <frame src="nav.pl?page=menu&in=home" name="navbar" marginheight="2" marginwidth="2" nores
Action.c(60):     ize="noresize" scrolling="auto"/>\n
Action.c(60):     <frame src="login.pl?intro=true" name="info" marginheight="2" marginwidth="2" noresize="no
Action.c(60):     resize" scrolling="auto"/>\n
Action.c(60):     </frameset>\n
Action.c(60):     \n
Action.c(60):     </body>\n
Action.c(60):     </html>
Action.c(60): Detected non-resource "http://localhost:1080/cgi-bin/nav.pl?page=menu&in=home" in "http://localhost:1080/cgi-bin/login.pl"  	[MsgId: MMSG-26574]
Action.c(60): Detected non-resource "http://localhost:1080/cgi-bin/login.pl?intro=true" in "http://localhost:1080/cgi-bin/login.pl"  	[MsgId: MMSG-26574]
Action.c(60): t=5428ms: 5-byte chunked response overhead for "http://localhost:1080/cgi-bin/login.pl" (RelFrameId=1, Internal ID=9)
Action.c(60):     0\r\n
Action.c(60):     \r\n
Action.c(60): t=5491ms: 229-byte response headers for "http://localhost:1080/cgi-bin/login.pl?intro=true" (RelFrameId=1.2, Internal ID=11)
Action.c(60):     HTTP/1.1 200 OK\r\n
Action.c(60):     Date: Fri, 22 May 2020 17:13:07 GMT\r\n
Action.c(60):     Server: Apache/2.2.21 (Win32)\r\n
Action.c(60):     Expires: 5s\r\n
Action.c(60):     Keep-Alive: timeout=5, max=100\r\n
Action.c(60):     Connection: Keep-Alive\r\n
Action.c(60):     Transfer-Encoding: chunked\r\n
Action.c(60):     Content-Type: text/html; charset=ISO-8859-1\r\n
Action.c(60):     \r\n
Action.c(60): t=5492ms: 5-byte chunked response overhead for "http://localhost:1080/cgi-bin/login.pl?intro=true" (RelFrameId=1.2, Internal ID=11)
Action.c(60):     396\r\n
Action.c(60): t=5492ms: 2-byte chunked response overhead for "http://localhost:1080/cgi-bin/login.pl?intro=true" (RelFrameId=1.2, Internal ID=11)
Action.c(60):     \r\n
Action.c(60): t=5492ms: 918-byte chunked response body for "http://localhost:1080/cgi-bin/login.pl?intro=true" (RelFrameId=1.2, Internal ID=11)
Action.c(60):     <!DOCTYPE html\n
Action.c(60):     \tPUBLIC "-//W3C//DTD XHTML 1.0 Transitional//EN"\n
Action.c(60):     \t "http://www.w3.org/TR/xhtml1/DTD/xhtml1-transitional.dtd">\n
Action.c(60):     <html xmlns="http://www.w3.org/1999/xhtml" lang="en-US" xml:lang="en-US">\n
Action.c(60):     <head>\n
Action.c(60):     <title>Welcome to Web Tours</title>\n
Action.c(60):     <meta http-equiv="Content-Type" content="text/html; charset=iso-8859-1" />\n
Action.c(60):     </head>\n
Action.c(60):     <body bgcolor="#E0E7F1">\n
Action.c(60):     <p /><style>blockquote {font-family: tahoma; font-size : 10pt}H1 {font-family: tahoma; fon
Action.c(60):     t-size : 22pt; color: #993333}small {font-family: tahoma; font-size : 8pt}H3 {font-family:
Action.c(60):      tahoma; font-size : 10pt; color: black}TD {font-family: tahoma; font-size : 10pt; color: 
Action.c(60):     black}</style><BR/><BR/><BR/><BR/><BR/><blockquote>Welcome, <b>jojo</b>, to the Web Tours 
Action.c(60):     reservation pages.<BR/>Using the menu to the left, you can search for new flights to book,
Action.c(60):      \n
Action.c(60):     or review/edit the flights already booked.  Don't forget to sign off when\n
Action.c(60):     you're done!\n
Action.c(60):     </blockquote>\n
Action.c(60):     </body>\n
Action.c(60):     </html>
Action.c(60): t=5493ms: 256-byte response headers for "http://localhost:1080/cgi-bin/nav.pl?page=menu&in=home" (RelFrameId=1.1, Internal ID=10)
Action.c(60):     HTTP/1.1 200 OK\r\n
Action.c(60):     Date: Fri, 22 May 2020 17:13:07 GMT\r\n
Action.c(60):     Server: Apache/2.2.21 (Win32)\r\n
Action.c(60):     Expires: Thu, 21 May 2020 17:13:08 GMT\r\n
Action.c(60):     Keep-Alive: timeout=5, max=100\r\n
Action.c(60):     Connection: Keep-Alive\r\n
Action.c(60):     Transfer-Encoding: chunked\r\n
Action.c(60):     Content-Type: text/html; charset=ISO-8859-1\r\n
Action.c(60):     \r\n
Action.c(60): t=5493ms: 5-byte chunked response overhead for "http://localhost:1080/cgi-bin/nav.pl?page=menu&in=home" (RelFrameId=1.1, Internal ID=10)
Action.c(60):     5ca\r\n
Action.c(60): t=5494ms: 2-byte chunked response overhead for "http://localhost:1080/cgi-bin/nav.pl?page=menu&in=home" (RelFrameId=1.1, Internal ID=10)
Action.c(60):     \r\n
Action.c(60): t=5494ms: 1482-byte chunked response body for "http://localhost:1080/cgi-bin/nav.pl?page=menu&in=home" (RelFrameId=1.1, Internal ID=10)
Action.c(60):     <!DOCTYPE html\n
Action.c(60):     \tPUBLIC "-//W3C//DTD XHTML 1.0 Transitional//EN"\n
Action.c(60):     \t "http://www.w3.org/TR/xhtml1/DTD/xhtml1-transitional.dtd">\n
